subset,invariance_score,predictiveness_train,predictiveness_val,predictiveness_test,skill_score_test,regret_cluster_0,regret_cluster_1,regret_cluster_2,regret_cluster_3,regret_cluster_4
"{VPD, SW_IN, SW_IN_POT_daily, dSW_IN_POT, LST_Night, EVI, NIRv, NDWI_SWIR2}",2.8453427267960244e-07,0.057071429746696094,0.053148364921171046,0.05761185921103161,0.11568418532941661,0.002272416110020971,0.0022333879913351354,0.0024272125761300722,0.002528875680632578,0.0036722119300276884
"{TA, VPD, SW_IN_POT_daily, dSW_IN_POT, NIRv}",4.7158529062680117e-07,0.0778331157205468,0.06436092145783277,0.08338209241362478,-0.34275364711596185,0.0019113368733703617,0.0023214277155957364,0.0029770677298018577,0.0037894242603944903,0.0020989166861220543
"{VPD, SW_IN_POT, dSW_IN_POT, LST_Night, EVI, NDWI_SWIR2}",1.5626310303498384e-07,0.061455947354492724,0.056385506370843094,0.06835274274061662,-0.01579233169698639,0.0015544123298516996,0.002144631574324214,0.002663025417180505,0.0018866778971032075,0.00245727072439611
"{SW_IN, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Day, NDWI_SWIR2}",7.599391281216741e-07,0.0617813185204207,0.05766608137733377,0.06238681320867794,-0.018671341785638267,0.0036378134532573103,0.0032072281918656548,0.0011936373487353713,0.002004183107338603,0.002767975105022913
"{TA, VPD, SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Day, LST_Night, EVI, NIRv, NDWI_SWIR2}",9.344683723989542e-07,0.0559951713929876,0.051860844477553056,0.05717025742069139,0.08354905096510166,0.0027594068968662885,0.0022173033391049146,0.001963832163541804,0.0018152282314622542,0.004468134092940487
"{TA, VPD, SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, EVI, NIRv, PFT}",1.4797339343708268e-06,0.05388468219403406,0.05094816615319822,0.05760736195944775,0.14851454130401123,0.0018556140101684757,0.002372774354131288,0.0016549420511495286,0.0007766897634486278,0.004420044789451502
"{VPD, SW_IN_POT, dSW_IN_POT_daily, EVI}",1.9020846446510986e-07,0.06785443384630489,0.05860671545518472,0.06674210024518959,-0.07927068721596563,0.0020344920764040486,0.0029330331453380973,0.0020759988437978744,0.0030887541085145853,0.0027091128212637233
"{TA, SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, EVI, NIRv, PFT}",1.630554382696983e-06,0.05519260658823988,0.05222896465457083,0.057863279736616285,0.13428489508458538,0.0015828088763426632,0.002594305690841195,0.0014523431789088062,0.001349725047815567,0.004737130836082237
"{TA, VPD, SW_IN_POT, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, EVI, NIRv, NDWI_SWIR2}",7.301852673237288e-07,0.05999216399681788,0.054688819484578606,0.06942582837606931,-0.014191706268470975,0.0017992290974903485,0.002228161453042027,0.003163727696376434,0.001637267987645158,0.0038820140965224043
"{SW_IN, SW_IN_POT, dSW_IN_POT, LST_Night, EVI, NDWI_SWIR2}",1.794699700717797e-07,0.05827194032867225,0.053553928476432165,0.061963997545465825,-0.019434039908658034,0.001564756736642213,0.002104484919563436,0.0022971135409254675,0.0014897981492987059,0.0025906365445549084
"{TA, SW_IN_POT, SW_IN_POT_daily, EVI, NDWI_SWIR2}",8.058563942083539e-07,0.06530384810712557,0.061395243332553216,0.07123282762347383,-0.09907949109994545,0.0014417735440872617,0.0027444668183688598,0.0031977887875445227,0.001854373637599896,0.003926287007072718
"{TA, VPD, SW_IN, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Night, PFT}",1.2965193022672467e-05,0.061619360124716485,0.05511231133962301,0.07319443127462849,-0.2703864713144901,0.010759299046675733,0.0026456127333177176,0.0021202633987774666,0.0020014949552108405,0.00798005692378076
"{SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, NIRv, NDWI_SWIR2, PFT}",2.119773288013058e-06,0.08095711009129683,0.08363100919879382,0.09749038521432182,-0.1138213354391437,2.7728783997288398e-05,0.0032559714578978827,0.0012522177375453164,0.004133489389840449,0.002574506075146435
"{VPD, dSW_IN_POT, EVI, NIRv}",2.3807735245009495e-06,0.08073113815704289,0.06801042839280153,0.08032564851728963,-0.1194796710892135,0.002904296620662883,0.003974628327780214,0.0022741763100449647,0.00668163058608489,0.003137193165842725
"{TA, VPD, SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Day, EVI, NIRv, NDWI_SWIR2, PFT}",2.08860384590689e-06,0.05346573208098405,0.05060238940287369,0.05654551611762872,0.1411441742670542,0.0021040748136093926,0.003232479852197795,0.0014314781177379582,0.0017238158213082333,0.005396752960043903
"{TA, VPD, SW_IN, dSW_IN_POT_daily, LST_Night, NIRv, PFT}",2.225769237726649e-06,0.05512838384823436,0.05218462199195034,0.05980510291985999,0.0619964347743606,0.001315234897339694,0.0026562297610567692,0.0015569569219099563,0.000727094022728407,0.0049501628338319
"{TA, VPD, SW_IN_POT_daily, dSW_IN_POT, LST_Day, LST_Night, NIRv, PFT}",1.7657282194350559e-06,0.07006153935862265,0.06571436401753103,0.08229431416875779,-0.17340549860409618,0.0025763005454995103,0.002207205200289858,0.002150069068887747,0.0016012532041595473,0.005363175866458805
"{VPD, LST_Night, NIRv, NDWI_SWIR2, PFT}",5.994089145290278e-07,0.08258413476232725,0.07644015113805154,0.0904532763195691,-0.5586613832415014,0.00046820966358940286,0.001945892774784616,0.001686355385453503,0.0013752482186972018,0.002848817811354501
"{VPD, SW_IN, dSW_IN_POT, dSW_IN_POT_daily, LST_Night, EVI}",1.090593621077882e-07,0.06063943154322307,0.05161607376715682,0.06423068409655115,-0.17526156607734078,0.0024502090734235954,0.0019478195978222188,0.0014538144903247369,0.0021240868088289594,0.002175347114464349
"{TA, VPD, SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, NDWI_SWIR2}",8.326981963239281e-07,0.0581693708922353,0.0537808353963527,0.06074755791921474,0.015107682969628092,0.003761677401757764,0.0014838140154472407,0.002108731261309539,0.0011453183816124216,0.002501743833992917
"{SW_IN, LST_Night, EVI, NDWI_SWIR2, PFT}",1.223936674807785e-06,0.05740747144482121,0.052827614226938366,0.0624395868499972,0.020626634842250174,0.0018073873774304972,0.0027707919305745357,0.0009057392751661009,0.0013758166531091381,0.0040134396008352086
"{TA, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Day, LST_Night}",1.1662969889336726e-06,0.09026361085926266,0.0809513539271942,0.11321433123585406,-1.135610413828003,0.0037500300111312224,0.0005769254061362833,0.0023857266448288894,0.0012466458875230874,0.001803335688139493
"{TA, VPD, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, NIRv, NDWI_SWIR2, PFT}",1.56095888422837e-06,0.06841613881532335,0.06278019221894203,0.07713713141071998,-0.23526060790487213,0.0015315677282554258,0.0018652731150015228,0.0011112228337743224,0.001626926797165272,0.004597175225280192
"{VPD, SW_IN, SW_IN_POT_daily, LST_Day, LST_Night, PFT}",3.1064778102588783e-06,0.060611237342495024,0.056752724984417635,0.06570239360837174,-0.10622473184531687,0.005997583089528684,0.0032859784584296156,0.0021441832304541983,0.0016420840348776375,0.005551881721950452
"{SW_IN, dSW_IN_POT, LST_Day, LST_Night, NIRv, NDWI_SWIR2, PFT}",1.465106911850861e-06,0.05516464312737733,0.053874446071544,0.059936172743356234,0.053736329933131766,0.001713972419959242,0.0027264860847202865,0.0011614623658278422,0.0005639476759406667,0.003988802079280776
"{TA, dSW_IN_POT_daily, LST_Day, NIRv, PFT}",1.0244594989823174e-06,0.0859691068257854,0.08432567615907052,0.11091452469482838,-0.9711948716997453,0.0007104795590669871,0.0026628745388056207,0.0027585279653247613,0.0011837928927241684,0.0033682157978970895
"{SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, NDWI_SWIR2, PFT}",1.1857398750670546e-06,0.08228751097764059,0.08207556763275801,0.09559955679025708,-0.15750031103688825,0.0021570894796894696,0.004848434227731166,0.0016741946438654787,0.0031922325650657335,0.0028513790010374906
"{TA, VPD, SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, EVI}",1.5611643999197008e-07,0.05966600708483104,0.05170272307172174,0.060793889947911496,-0.04828399938736635,0.0021398349688835916,0.0014238511536459053,0.0016654257667754885,0.0012270595462704065,0.002242091110240707
"{SW_IN, SW_IN_POT, dSW_IN_POT, LST_Night, EVI, NIRv, PFT}",9.725126900116222e-07,0.0560757990935832,0.054085890703246486,0.06130986710712269,0.07143488012957074,0.000993721874959358,0.0018110945902352835,0.0015127070311152443,0.00033140420573700424,0.0032835633339834552
"{VPD, SW_IN, SW_IN_POT_daily, dSW_IN_POT_daily, EVI, NDWI_SWIR2}",1.0118628055209143e-06,0.05879360765669019,0.056672155206387465,0.05888706328404278,0.10662524648844092,0.002653903870686841,0.0030808769086358434,0.00195857427565211,0.0037451160362745733,0.004912680623324395
"{SW_IN, LST_Night, EVI, NIRv, PFT}",1.0233681779046658e-06,0.05864817516093769,0.055865771433118466,0.06273293441115113,0.06182636563367638,0.0011158922167856036,0.002519574598078632,0.0009906092680132053,0.0012602581418829362,0.0035976258417814433
"{TA, dSW_IN_POT, LST_Night, EVI, NIRv, NDWI_SWIR2, PFT}",1.3837814368193026e-06,0.0757289053591128,0.07038448652079246,0.09125934772288331,-0.29987609506645174,0.0015678693407509131,0.0021874274345357325,0.0031079051158786064,0.0020853689084342,0.004903424351930169
"{SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, EVI, NIRv, NDWI_SWIR2}",3.014713351153947e-07,0.06695277710006356,0.07188289132147278,0.07155242458244825,-0.07798926827883042,0.0033508270214659547,0.0029041994619744688,0.0030842751042432504,0.0017573550357497594,0.002587623787823387
"{TA, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, EVI, PFT}",2.25726485635624e-06,0.062316986580421826,0.060420440381185915,0.0704648749658356,-0.02297918232968099,0.0016719938020020864,0.00260807227799046,0.002315742966206444,0.0009537582344963311,0.0053632714348644805
"{TA, SW_IN, dSW_IN_POT, EVI, NIRv, NDWI_SWIR2}",5.549694383401607e-07,0.058957279870895454,0.054604279053889315,0.0601944147963002,0.08856162696344909,0.0020106521408889827,0.002321653461048394,0.002599991417591846,0.0024983515352260052,0.004151616445015577
"{TA, VPD, SW_IN_POT, dSW_IN_POT_daily, LST_Night, EVI, NIRv, PFT}",2.4109437136002496e-06,0.05880084451441473,0.054195179754084305,0.06721642451844387,0.007668073849211847,0.0017674734287300917,0.0029370067401728664,0.0020843948793945535,0.001136727139928781,0.005582041039128946
"{TA, SW_IN, SW_IN_POT, LST_Day, NDWI_SWIR2}",1.5027717076896218e-07,0.062340608074474016,0.05600445668529047,0.06172623137192575,0.028898674291460813,0.0027466193744172876,0.0023157064090350843,0.0016328635691100143,0.001961190704523337,0.0024506438788143153
"{SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, LST_Night, NIRv}",1.7915990028334184e-07,0.0608529929774119,0.05251226877992717,0.06879253082399783,-0.24880709748029384,0.001688791847751052,0.0012956780378736987,0.0019272109052789477,0.0011865573826570774,0.002346194292048631
"{TA, NDWI_SWIR2}",2.3182711284573196e-06,0.10031843617732768,0.09106999857708795,0.11997795139229342,-0.9908946885697288,0.0038007096030516913,0.002570296691654095,0.0007099108657737108,0.004177713693604673,0.0005039586562854137
"{SW_IN_POT_daily, dSW_IN_POT, EVI, NDWI_SWIR2, PFT}",4.7419117566074405e-06,0.08305120355538101,0.08060532789193664,0.09888844640207776,-0.07869431550518884,0.0016957207902959653,0.004326196785681677,0.001036786765903533,0.006502813101343208,0.005823303262133206
"{TA, VPD, dSW_IN_POT_daily, LST_Night, NDWI_SWIR2}",1.4479500438715227e-07,0.08551574173713382,0.07414713116490444,0.09663822098107364,-0.8137250073137295,0.0032424397142895856,0.0022496977595893725,0.0027138153075274424,0.002531773698220101,0.0021851313381614224
"{TA, VPD, SW_IN, SW_IN_POT, dSW_IN_POT_daily, LST_Night, EVI, NDWI_SWIR2, PFT}",2.3629649948607718e-06,0.053701641681795906,0.05005606812599905,0.058411733255104195,0.07683099657221792,0.0023558137331569223,0.0029390735470759127,0.0013512586564235415,0.0011680939162797138,0.005436026057800872
"{SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, NDWI_SWIR2, PFT}",1.5540166924444986e-06,0.05843545567824058,0.060430100796460245,0.06254379458377657,0.04101985988855702,0.0021933922188956054,0.0037796150596512493,0.0013786117598768646,0.003349198499554118,0.004961794930087221
"{TA, VPD, SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, NIRv, NDWI_SWIR2}",4.564286438538125e-07,0.05717183998279088,0.05256435244686872,0.05737635015117218,0.07706445206205714,0.001959890539591426,0.0023256033716064772,0.002863484294316987,0.0015784216576941804,0.0034968885155551854
"{VPD, SW_IN, dSW_IN_POT, LST_Night, EVI, NIRv, NDWI_SWIR2, PFT}",1.7993541133831682e-06,0.05466016698328883,0.052183400295572904,0.05748279056730282,0.11578654953740485,0.0018594120024663027,0.0027639421351760493,0.001085890057092087,0.001678682241688538,0.00491866974802993
"{SW_IN, SW_IN_POT, dSW_IN_POT, LST_Night, EVI, NIRv, NDWI_SWIR2, PFT}",9.765804106275857e-07,0.05501883513884123,0.05353828954775779,0.058953650916199044,0.07019312616671362,0.0015311105511366108,0.00240503857461314,0.0016212884786029336,0.0006910220334605532,0.0036264296164824905
"{SW_IN, SW_IN_POT_daily, LST_Day, LST_Night, EVI, NIRv, NDWI_SWIR2}",4.2312553454301377e-07,0.05795159063193858,0.05364145877834256,0.05949424138609183,0.06156851551597466,0.0021401892297484224,0.002076548502897471,0.0013488512911426012,0.0012766830252189873,0.0030698032725895025
"{TA, SW_IN_POT, LST_Day, LST_Night, NIRv, NDWI_SWIR2}",4.999457346902741e-07,0.06472032861337303,0.060199814892208124,0.07198950705966908,-0.11749585612639675,0.0024913595169502936,0.0026948296812227338,0.002900479588357735,0.0012794779947643067,0.0034092913608360503
"{TA, SW_IN_POT, dSW_IN_POT, dSW_IN_POT_daily, PFT}",1.4259435380973646e-05,0.0699679483788009,0.06307806032114197,0.08084114559239944,-0.3806659723037726,0.011482052806663243,0.002856115364501019,0.00472000259099907,0.0010672328933627184,0.008411957893640881
"{VPD, SW_IN, LST_Night}",1.8911636546074872e-05,0.07813927504148357,0.06442156478986663,0.0801549441838037,-0.5621040626496258,0.013237820828435637,0.001076331279143354,0.002214336302296227,0.003400923408935004,0.0038724025110048743
"{TA, VPD, dSW_IN_POT, LST_Day, EVI, NDWI_SWIR2}",4.467535868519664e-07,0.07519714779041546,0.06483418919610368,0.07869877875398612,-0.07424148442823571,0.002198011337328498,0.002622040789659774,0.003366935510756855,0.0036698058636022504,0.00400677595990126
"{TA, SW_IN_POT_daily, dSW_IN_POT_daily, PFT}",4.040341385966782e-06,0.093721013987891,0.08749491438478152,0.12214722079782546,-1.2622687011931744,0.0066433906195748765,0.0016068497764826078,0.0031660160814955818,0.0017395128417593206,0.005440716493803691
"{SW_IN, SW_IN_POT, dSW_IN_POT, dSW_IN_POT_daily, LST_Night, EVI, NDWI_SWIR2, PFT}",8.756590065783966e-07,0.054365102573260785,0.05156136154245945,0.059536275147931125,0.06336377134941706,0.001875550687744483,0.00247757690723574,0.001639556816708486,0.0009339099615576843,0.003717948655829084
"{VPD, SW_IN_POT_daily, EVI}",1.02008164045234e-06,0.09047329623691899,0.0779728164654225,0.09397904649773857,-0.5133034564944111,0.0003909503903200273,0.0024301423022049795,0.0014058470028391473,0.003183751972152621,0.0009451490068792118
"{TA, VPD, SW_IN, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, NIRv}",2.0062799202852745e-07,0.05807761840080048,0.05160186753610002,0.06089226486034005,0.023112756337315615,0.0021824123867886236,0.0016818216967961139,0.0019229288238485978,0.0009158244192692122,0.0020428504636487155
"{TA, SW_IN, LST_Day, EVI, PFT}",1.5283911771059318e-06,0.05733179099037795,0.05394865281528079,0.06063550080902888,0.11595945975463152,0.0013878446497500169,0.0027274121889712885,0.0017668360497312893,0.0009423209459724288,0.004424224022333431
"{TA, VPD, SW_IN, dSW_IN_POT, LST_Day, EVI}",2.760217665422906e-07,0.06069417285798905,0.051915609048736266,0.0613174181670518,0.0477832317064644,0.0018135118833370253,0.001578273181430015,0.0025974015372828563,0.0010225477045443937,0.0021053239658214012
"{TA, VPD, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Day, EVI, PFT}",5.248858182315279e-07,0.07987082753103905,0.07242659207622236,0.091489735151324,-0.43249531370609057,0.0008225050336691242,0.0020262541368895742,0.001310463569683687,0.0010226843528608615,0.002792161008852226
"{VPD, SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, LST_Night, NDWI_SWIR2, PFT}",1.1821152454583547e-06,0.055631712674341624,0.05555511750528391,0.06588688005884327,0.008235552392955406,0.003174707059843296,0.003387271791046642,0.0016859350894284642,0.001251669009457529,0.004146077456300218
"{VPD, SW_IN, SW_IN_POT, dSW_IN_POT, LST_Night, NDWI_SWIR2, PFT}",9.301257420878023e-07,0.056259988205418276,0.054758637563589,0.06594784765282066,0.02485480328220006,0.002542439133821142,0.0033420066119417696,0.001708664659149678,0.0015984485142660002,0.004122800699536702
"{VPD, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Night, NIRv, NDWI_SWIR2, PFT}",2.231975228188654e-06,0.05729708236730939,0.054422444920778676,0.06506705345203437,-0.0018476386880083944,0.0018176572680598038,0.002592497441322457,0.0021465072173057834,0.0011211325342710618,0.005456335623327868
"{VPD, SW_IN, SW_IN_POT, SW_IN_POT_daily, LST_Day}",3.0769336156849513e-06,0.0709968985247159,0.06228214603918633,0.06545046931569683,-0.09215062948515362,0.005956923585731758,0.0014437564842709125,0.0023904392179543016,0.0016658851426345836,0.004500428571191789
"{TA, SW_IN, SW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, NIRv}",2.5940248643354203e-07,0.058992253463093336,0.05216421120866941,0.06477797500022786,-0.018980751992643985,0.002269038738131883,0.0018463590852034334,0.0017987358877853132,0.0010920056161339148,0.0026052061488776035
"{TA, SW_IN, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Night, NIRv, NDWI_SWIR2}",6.640198156488704e-07,0.05720520350191366,0.05302473678644083,0.05952392659146116,-0.07122421399450822,0.0023457373611657437,0.0030932418562763173,0.001784196133774528,0.0017349038365087471,0.003866640969023505
"{SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Day, LST_Night, EVI, NIRv, NDWI_SWIR2}",6.006377585968824e-07,0.057107761960524535,0.05314310148262941,0.058971797074254345,0.00408974254356248,0.002425674815102842,0.002197653138899941,0.0016412176602830716,0.0008302166308330611,0.003138731280268453
"{VPD, SW_IN, SW_IN_POT, SW_IN_POT_daily, EVI, NDWI_SWIR2, PFT}",2.712534605842017e-06,0.05585808605293088,0.053071170995613995,0.05719319415477987,0.12019362033429815,0.002690284950641504,0.003520118013125538,0.001804511226055877,0.002590760619302919,0.006538189900038363
"{SW_IN_POT, SW_IN_POT_daily, NIRv, NDWI_SWIR2, PFT}",2.9824553469584066e-06,0.06700439067578187,0.07160084627796233,0.06997299362304477,-0.011295642272743767,0.0030456169730764884,0.004317038956073313,0.0016914334463787872,0.0020655278932733764,0.006451380197140741
"{SW_IN_POT_daily, dSW_IN_POT, LST_Night, NIRv, PFT}",5.46786899355693e-07,0.08264702130501332,0.08215308090797695,0.0985436050497282,-0.19554396293795664,0.002669273223340471,0.0033944823376455963,0.0027165888659180376,0.00432874622296843,0.004355796017974811
"{TA, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Night, NIRv}",5.546227527038285e-07,0.06704900941470593,0.05815780025863383,0.08411434735384982,-0.5948539669426581,0.00295306618314492,0.0017570699772048587,0.002391986624059872,0.0008498503992257767,0.0026301017799859605
